insert_date,close,scode,m1,m2,k0,k1,k2,k3,k4,k5,n0_ov,n0_lv,n1_lv,n1_hv,n1_ov,n1_cv,n2_lv,n2_ov,n2_cv,n2_hv,n3_lv,n3_ov,n3_cv,n3_hv,wc,wh,wl,wo,wcp,whp,wlp,wop
2018-01-17,368800,000732,7.74,6.96,3.78,17.17,3.77,12.01,7.94,-4.4,2.83,2.09,-7,8.98,5.02,-2.71,-0.78,2.29,5.07,7.75,-2.71,-2.39,0.64,10,3.38,13,-0.05,0.27,5.74,15.58,2.23,2.56
2018-01-17,57200,002400,11.28,11.07,1.62,5.48,0,4.49,4.49,-0.94,-0.96,-1.15,-7.52,-2.45,-2.45,-6.64,-2.06,-1.12,-1.31,0.75,-0.76,0.57,-0.19,1.71,-0.38,1.52,-0.95,0.38,-1.5,0.37,-2.06,-0.75
2018-01-17,265800,603683,6.32,5.48,7.51,13.33,2.6,12.38,9.53,-0.85,4.3,3.48,-2.93,10.01,7.22,-2.11,-5,-3.88,10,10,-2.48,-1.96,4.86,10,20,25.88,11.6,12.2,15.34,20.99,7.27,7.84
2018-01-17,222600,603725,12.14,11.86,4.84,13.38,6.27,12.81,6.15,-0.51,-1.68,-1.93,-3.32,9.61,3.14,-2.83,1.85,2.31,3.29,7.18,-4.98,-4.62,-4.49,0.22,-3.67,1.09,-4.16,-3.8,-1.44,3.43,-1.94,-1.57
2018-01-17,101300,600606,12.18,11.2,2.86,11.44,1.17,7.98,6.74,-3.11,-1.09,-1.95,-7.7,2.86,1.68,-4.74,-2.07,-0.21,-0.31,0.83,-1.77,-0.21,-1.46,4.37,-1.66,4.15,-1.97,-0.41,-1.86,3.93,-2.17,-0.62
2018-01-17,252900,002868,10.92,10.15,0.95,2.75,0.27,2.3,2.02,-0.44,-0.13,-0.83,-0.83,1.9,1.62,-0.4,-2.66,-0.36,-1.07,0.24,-1.69,-1.69,-0.92,2.05,-1.63,1.31,-2.39,-2.39,-1.98,0.95,-2.74,-2.74
2018-01-17,302000,002895,4.1,1.34,7.85,13.77,0,13.07,13.07,-0.61,8.56,5.68,-3.31,10,10,-2.72,-3.61,-3.61,2.11,5.72,-6.07,-5,-2.57,6.37,3.21,12.68,-0.49,0.64,-0.51,8.61,-4.08,-3
2018-01-17,162800,603363,10,10,4.43,7.9,1.69,7.7,5.91,-0.18,0,0,-0.49,7.37,5.59,-0.31,-4.74,-3.33,9.98,9.98,-4.42,-0.06,3.81,9.13,18.09,24.14,8.73,13.69,14.16,20.01,5.11,9.91
2018-01-17,264400,603181,11.33,10.95,4.37,10.2,1.4,8.84,7.33,-1.24,-0.87,-1.21,-3.21,6.66,5.18,-2,-1.58,-1.58,3.71,6.14,-3.65,-1.82,-3.46,0.74,1.76,6.2,1.57,3.49,0.15,4.52,-0.04,1.85
2018-01-17,434000,603722,11,10.91,4.62,9.46,2.99,9.13,5.96,-0.3,-0.81,-0.89,-1.36,7.97,4.84,-1.06,-2.89,-2.38,2.82,3.7,-6.6,-1.32,-4.93,0.91,-0.02,6.11,-1.79,3.77,-2.4,3.59,-4.12,1.3
2018-01-22,323300,600903,4.63,1.35,3.63,20.96,10.03,16.59,5.96,-3.61,8.54,5.14,-9.99,8.88,-1.05,-6.62,-7.71,-3.97,-2.98,-0.76,2.08,2.18,10,10,11.13,11.13,3.14,3.24,6.72,6.72,-0.96,-0.86
2018-01-19,190600,603098,4.78,3.87,3.4,10.02,2.41,9.6,7.02,-0.38,5.89,4.96,-4.72,4.83,2.36,-4.35,-4.99,-1.15,-2.41,0,-1.74,-0.56,-1.29,-0.06,-2.55,-1.33,-3,-1.83,-3.68,-2.47,-4.11,-2.96
2018-01-18,140100,600463,0,0,-0.83,4.79,0,1.47,1.47,-3.16,9.97,9.97,-6.07,-1.57,-1.57,-3,-5.74,-4.64,-4.27,1.62,-4.62,-1.46,-3.38,-0.08,-3.01,0.31,-4.25,-1.08,-7.51,-4.34,-8.69,-5.67
2018-01-18,86200,603300,11.23,9.81,1.3,5.4,1.74,4.64,2.86,-0.71,0.13,-1.15,-3.25,1.97,0.23,-2.55,-2.26,-1.67,3.81,8.46,-2.64,-2.06,0.8,4.13,6.55,10.06,2.91,3.52,4.77,8.22,1.19,1.79
2018-01-18,197500,000550,1.28,0,0.73,4.2,0.55,3.02,2.46,-1.13,10.03,8.64,-2.28,1.82,1.27,-1.16,-3.43,-1.38,-2.25,-1.38,1.42,1.78,4.77,9.8,3.84,8.83,0.52,0.88,2.41,7.33,-0.87,-0.51
2018-01-18,335600,603912,6.24,6.24,5.13,16.58,0,15.39,15.39,-1.02,3.54,3.54,-9.95,4.98,4.98,-9.03,-5.44,-4.3,-3.64,2.16,-6.85,-1.13,-5.59,-1.13,-5.11,-0.62,-6.37,-0.62,-9.18,-4.89,-10.4,-4.89
2018-01-18,131100,600209,11.48,10.73,-0.14,6.3,1.69,2.6,0.89,-3.49,-0.67,-1.34,-9.23,-3.51,-5.11,-5.95,-3.8,-1.7,-1.13,2.02,-2.53,-2.13,3.03,7.11,3.62,7.73,-1.97,-1.56,1.86,5.9,-3.64,-3.23
2018-01-18,215800,601595,12.51,9.71,0.2,4.91,1.11,3.51,2.37,-1.33,0.25,-2.24,-3.71,1.02,-0.09,-2.41,-1,-0.48,0.14,2.19,-1.95,-0.67,3.04,4.94,3.68,5.59,-1.34,-0.05,3.19,5.09,-1.81,-0.52
2018-01-18,249900,002910,13.08,11.46,1.98,7.79,3.9,5.72,1.76,-1.92,-1.32,-2.73,-3.96,3.52,-0.36,-2.08,-2.57,0.37,1.19,1.88,-10.02,-2.87,-5.49,-1.86,-4.72,-1.06,-9.28,-2.08,-4.37,-0.69,-8.95,-1.72
2018-01-19,63100,600239,7.86,2.77,2.24,7.41,1.43,6.33,4.83,-1,6.97,1.92,-5.86,1.11,-0.32,-4.91,-8.33,0.17,-4.83,0.5,-2.81,-0.35,-0.88,0.7,-5.99,-4.49,-7.82,-5.49,-5.83,-4.33,-7.67,-5.33
2018-01-19,81500,002296,5.3,3.82,0.63,3.32,0,2.41,2.41,-0.89,5.94,4.45,-3.93,-0.74,-0.74,-3.07,1.01,1.27,1.52,6.33,-2.74,-1,-1.37,-0.5,-1.12,-0.25,-2.5,-0.75,0.13,1.01,-1.27,0.51
2018-01-19,558800,603080,13.28,9.83,4.43,10.72,5.06,10.72,5.39,0,0.16,-2.89,-10,-0.36,-5.15,-10,-10,-9.72,-10,-4.79,-7.2,-7.2,-2.59,-0.04,-2.89,-0.35,-7.49,-7.49,-12.33,-10.04,-16.48,-16.48
2018-01-19,34400,600370,8.86,8.86,0.38,4.46,1.45,2.33,0.87,-2.04,0.96,0.96,-2.33,2.03,0.58,-0.29,-3.8,-3.8,-1.75,-0.88,-2.08,-0.3,-1.78,0,0.61,2.43,0.3,2.13,-3.22,-1.46,-3.51,-1.75
2018-01-19,285200,600197,9.69,9.27,-0.95,4.97,1.38,1.7,0.32,-3.12,0.66,0.27,-4.14,0.63,-0.74,-1.05,0.39,0.5,2.09,6.42,-2.36,-0.66,1.91,2.4,3.46,3.95,-0.88,0.85,3.97,4.47,-0.39,1.35
2018-01-19,78500,600939,12.3,11.19,3.71,7.46,1.33,7.05,5.64,-0.38,-1.12,-2.1,-1.02,6.37,4.97,-0.64,-3.97,-3.59,-1.92,-0.26,-1.17,-1.17,0.78,3.79,2.52,5.58,0.53,0.53,-1.15,1.79,-3.07,-3.07
2018-01-19,195800,002648,10.43,10.43,1.2,7.51,1.25,5.56,4.26,-1.82,-0.39,-0.39,-3.47,3.78,2.5,-1.69,-4.42,-0.1,-0.83,0.05,-1.94,-0.42,0.21,0.79,-0.52,0.05,-2.65,-1.14,-0.62,-0.05,-2.75,-1.25
2018-01-19,180700,603676,9.58,8.92,5.27,11.43,5.63,10.11,4.23,-1.19,0.97,0.37,-3.15,7.91,2.16,-1.99,-10.01,-4.75,-8.37,-4.58,-3.09,-0.43,0.62,2.78,-3.21,-1.13,-6.77,-4.22,-7.81,-5.83,-11.2,-8.77
2018-01-19,435600,002907,15.54,11.69,7.92,14.37,1.96,11.75,9.61,-2.29,-1.52,-4.8,-3.81,10.01,7.9,-1.56,-10,-5.57,-10,-3.22,-9.98,-4.79,-2.36,0.93,-6.94,-3.8,-14.2,-9.26,-12.13,-9.17,-18.98,-14.32
2018-01-19,122500,000638,0,0,2.51,9.78,0,8.51,8.51,-1.15,9.96,9.96,-8.98,-0.08,-0.08,-7.92,-10.02,-4.08,-6.91,-4.08,-2.86,-1.81,1.62,7.14,-1.39,3.97,-5.73,-4.71,-5.41,-0.27,-9.57,-8.6
2018-01-22,342800,002917,9.35,8.21,4.44,9.56,0,9.56,9.56,0,1.67,0.61,-10.01,-1.4,-1.4,-10.01,-4.86,-3.4,2.37,3.34,-2.31,-1.3,2.94,5.1,9.09,11.38,3.52,4.6,5.38,7.59,0,1.04
2018-01-22,96000,002807,10.85,9.59,3.38,9.67,3.96,9.43,5.26,-0.22,0.34,-0.8,-5.21,3.96,0,-5,-6.25,-3.4,3.07,6.36,-4.47,-2.23,-2.02,0.11,4.54,6.81,1.93,4.31,0.99,3.18,-1.54,0.77
2018-01-22,95000,600908,11.11,9.7,1.6,4.49,0,4.14,4.14,-0.34,0.23,-1.04,-6.32,-2.11,-2.11,-6,-4.04,-1.35,3.59,6.17,-3.46,-0.54,-1.52,1.08,3.41,6.14,1.36,4.43,2.02,4.71,0,3.03
2018-01-22,126600,600992,8.67,7.93,2.82,10.29,1.52,9.12,7.49,-1.06,1.91,1.22,-4.03,5.85,4.27,-3,-6.11,-3.99,-3.5,-1.39,-3.22,-1.61,-1.1,-0.08,-0.93,0.08,-3.06,-1.44,-4.89,-3.91,-6.93,-5.38
2018-01-22,187000,600366,2.75,0,1.44,5.85,0,5.15,5.15,-0.66,10,7.06,-4.01,1.6,1.6,-3.37,-1.77,-1.38,-0.44,0.61,-2.39,-0.89,-1.28,-0.45,-0.45,0.39,-1.57,-0.06,-1.83,-1,-2.93,-1.44
2018-01-22,160700,603058,4.69,4.08,0.07,9.24,3.95,5.5,1.49,-3.43,5.68,5.07,-7.09,1.49,-2.36,-3.8,-4.01,-2.91,-2.07,3.56,-5.24,-1.72,-2.19,-0.27,-1.6,0.33,-4.67,-1.13,-4.47,-2.59,-7.44,-4.01
2018-01-22,208800,603555,10.48,9.89,4.01,15.97,1.33,13.72,12.22,-1.95,0.11,-0.42,-5.84,9.2,7.76,-3.98,-1.3,0,3.59,7.68,-3.27,0,-2.45,1.06,1.05,4.69,0.2,3.59,1.05,4.69,0.2,3.59
2018-01-22,164100,002863,3.93,2.56,6.37,14.39,0,14.39,14.39,0,7.24,5.83,-6.83,6.58,6.58,-6.83,0.78,1.37,10.01,10.01,-4.82,-3.03,3.75,9.99,12.58,19.35,3.29,5.23,14.13,20.99,4.71,6.67
2018-01-22,242300,603848,13.76,12.49,-0.2,6.04,0.68,3.02,2.33,-2.85,-2.22,-3.31,-7.14,-1.53,-2.19,-4.42,-2.89,-1.38,-0.91,0.82,-0.83,-0.83,2.01,4.62,2.36,4.99,-0.48,-0.48,0.95,3.54,-1.86,-1.86
2018-01-22,146900,002839,7.23,2.01,5.24,11.53,5.62,11.14,5.23,-0.34,7.87,2.62,-1.36,10.01,4.15,-1.02,-9.97,-9.97,1.58,6.46,-10.02,-10.02,-10.02,-10.02,1.53,1.53,1.53,1.53,-8.6,-8.6,-8.6,-8.6
2018-01-23,52600,000557,9.58,9.58,3.38,9.88,6.98,8.41,1.34,-1.34,0.42,0.42,-1.9,7.79,0.76,-0.57,-5.93,-2.49,-3.44,-2.1,-2.77,-0.59,-2.77,0,-3.73,-0.98,-3.73,-1.57,-6.12,-3.44,-6.12,-4.02
2018-01-23,79300,002425,8.33,7.89,1.29,3.65,0.63,3.25,2.6,-0.39,1.94,1.53,-3.28,0.25,-0.38,-2.9,-3.12,-0.26,2.21,4.42,-0.64,0.25,1.27,4.57,3.78,7.16,1.82,2.73,3.51,6.88,1.56,2.47
2018-01-23,85900,603023,11.56,10.84,4.56,8.34,4.72,7.32,2.48,-0.94,-0.77,-1.41,-2.33,5.82,1.05,-1.4,-4.6,-3.07,-2.24,-1.42,-2.42,-1.7,-1.82,-0.61,-1.34,-0.12,-1.95,-1.22,-4.37,-3.19,-4.96,-4.25
2018-01-23,289000,002755,4.26,4.26,3.85,9.7,6.45,9,2.4,-0.64,5.52,5.52,-2.63,6.82,0.35,-2.01,-4.52,-1.13,-1.66,-0.53,-3.16,-1.11,-3.16,-0.04,-3.68,-0.57,-3.68,-1.64,-4.77,-1.69,-4.77,-2.75
2018-01-23,317600,603825,8.51,6.22,0.73,3.65,1.06,2.5,1.43,-1.11,3.57,1.39,-1.76,1.83,0.76,-0.66,-3.39,-1.74,4.28,6.5,-1.7,-0.88,0.33,7.05,6.45,13.58,4.29,5.16,4.6,11.6,2.47,3.33
2018-01-23,122800,600898,9.25,8.1,2.11,6.2,2.96,5.33,2.3,-0.82,1.79,0.72,-1.47,4.64,1.63,-0.65,-2.62,-2.62,-1.06,0.82,-4.22,0.5,-3.89,0.5,-2.27,2.19,-2.61,2.19,-4.83,-0.49,-5.16,-0.49
2018-01-23,121000,000532,8.04,6.8,0.59,6.96,3.36,5.22,1.8,-1.63,3,1.82,-4.96,1.65,-1.65,-3.39,-1.71,-1.2,2.22,6.93,-5.02,-2.01,-4.35,-0.84,-1.04,2.6,-1.73,1.39,-2.22,1.37,-2.91,0.17
2018-01-24,632800,603776,9.98,9.14,-0.01,4.11,1.65,2.15,0.49,-1.88,0.78,0.02,-2.02,2.01,0.35,-0.14,-1.49,0.05,-1.13,2.79,-0.45,-0.02,1.03,3.72,-0.08,2.58,-1.54,-1.11,-0.03,2.63,-1.49,-1.06
2018-01-24,115500,002513,5.29,5.29,1.14,15.87,2.38,7.88,5.37,-6.89,4.48,4.48,-9.96,4.33,1.9,-3.29,-3.58,-0.36,-2.6,0.18,-1.93,-0.55,-1.47,0.83,-3.68,-1.44,-4.13,-2.79,-4.03,-1.79,-4.48,-3.13
2018-01-24,120200,002787,9.97,9.97,1.63,5.43,1.16,4.79,3.6,-0.6,0,0,-3.41,1.83,0.67,-2.83,-1.54,-0.68,-0.43,2.48,-3.01,-0.86,-2.84,-0.34,-2.59,-0.09,-2.76,-0.6,-3.25,-0.77,-3.42,-1.28
2018-01-24,423500,000732,11.1,8.37,1.84,8.28,2.95,5.38,2.36,-2.68,1.51,-0.99,-4.72,3.16,0.21,-2.1,-10.01,-5.21,-8.27,-4.05,-2.31,2,-0.92,3.87,-4.12,0.51,-5.47,-1.3,-9.12,-4.73,-10.4,-6.44
2018-01-24,284700,603016,6.79,6.51,-0.55,13.95,2.55,8.22,5.53,-5.03,3.28,3.01,-7.06,5.9,3.27,-2.14,-5.75,-0.76,-5.72,0.5,-2.13,-1.71,-1.68,0.8,-6.45,-4.09,-6.88,-6.49,-7.16,-4.82,-7.59,-7.19
2018-01-24,63500,000155,10.05,9.48,0.74,4.59,1.43,3.07,1.62,-1.45,0.52,0,-3.94,0.47,-0.94,-2.52,-0.48,-0.32,-0.32,4.2,-0.97,0,-0.16,1.94,-0.16,1.94,-0.97,0,-0.48,1.62,-1.29,-0.32
2018-01-24,150000,603958,10.38,9.97,-0.28,4.48,0.07,2.62,2.55,-1.79,0,-0.37,-4.87,-0.6,-0.67,-3.13,-2.14,-1.24,-1.38,-0.55,-1.33,-0.35,-0.21,0.07,-0.49,-0.21,-1.61,-0.63,-1.73,-1.45,-2.83,-1.86
2018-01-24,135300,000603,4,3.68,1.65,6.3,0,5.42,5.42,-0.83,6.1,5.77,-2.66,3.47,3.47,-1.85,0.6,2.56,2.03,4.97,-5.39,-3.03,-3.54,-2.14,-4.04,-2.64,-5.87,-3.52,-1.58,-0.15,-3.46,-1.05
2018-01-24,253300,600137,9.94,9.94,2.3,6.66,2.1,5.65,3.48,-0.95,0.04,0.04,-0.99,5.61,3.43,-0.04,-3.48,-1.9,-3.16,-1.26,-2.33,-1.43,-2.21,-0.45,-3.59,-1.85,-3.71,-2.82,-5.42,-3.72,-5.53,-4.66
2018-01-24,155700,000960,8.5,8.5,-0.28,4.17,0,2.21,2.21,-1.88,1.41,1.41,-2.89,1.16,1.16,-1.03,0.52,2.66,0.71,5.45,-1.74,-0.45,0.39,3.29,-1.52,1.33,-3.6,-2.34,1.1,4.02,-1.04,0.26
2018-01-24,77400,002652,10.1,9.94,-0.74,4.65,0.66,2,1.33,-2.53,0,-0.14,-5.56,-1.16,-1.81,-3.1,-2.27,-0.53,-1.73,-0.53,-0.68,-0.14,0.14,2.71,-1.07,1.47,-1.88,-1.34,-1.6,0.93,-2.4,-1.87
2018-01-24,70100,600531,10.74,10.39,-0.63,2.67,0.14,0.73,0.58,-1.89,-0.31,-0.63,-3.85,-1.28,-1.43,-2,0.58,2.33,0.87,5.39,-2.6,-1.88,-0.72,-0.43,-2.28,-1.99,-4.13,-3.42,0,0.29,-1.9,-1.17
2018-01-25,237200,601828,7.28,3.22,2.37,6.21,0,5.45,5.45,-0.71,6.59,2.55,-6.32,-0.51,-0.51,-5.65,-6.08,-3.49,1.12,4.34,-2.26,-2.21,2.57,3.72,7.46,8.67,2.41,2.46,3.71,4.87,-1.16,-1.12
2018-01-25,52800,000836,10.92,10.23,2.04,6.21,3.4,5.6,2.12,-0.58,-0.21,-0.83,-2.46,3.6,0.19,-1.89,-1.54,0.19,-0.58,1.16,-0.97,-0.39,0.39,4.47,-0.39,3.66,-1.73,-1.16,-0.19,3.86,-1.54,-0.97
2018-01-25,87700,000906,11.72,11.01,1.59,5.18,0.11,4.2,4.08,-0.93,-0.88,-1.51,-3.19,1.82,1.71,-2.28,-3.85,-1.75,-2.92,-1.17,-3.37,0.12,-2.16,0.12,-3.33,-1.07,-4.51,-1.07,-5.02,-2.8,-6.18,-2.8
2018-01-25,341700,603329,9.52,9.52,7.34,14.71,0.24,12.21,11.94,-2.18,0.45,0.45,-4.1,10.01,9.75,-1.96,-4.83,-3.93,8.65,9.49,-5.71,-5.52,2.38,10.01,15.41,24,6.28,6.5,10.87,19.12,2.1,2.31
2018-01-25,331100,603319,0,0,1.86,3.77,2.33,3.77,1.41,0,10,10,-1.39,2.33,0,-1.39,-3.86,-0.95,-1.87,-0.34,-1.75,0.06,-1.75,1.09,-2.87,-0.06,-2.87,-1.08,-3.8,-1.01,-3.8,-2.02
2018-01-25,314300,603605,10.75,10.47,1.86,7.49,1.17,6.41,5.18,-1,-0.42,-0.67,-2.74,4.55,3.34,-1.75,-3.46,-2.36,-2.94,-0.32,-1.47,0.7,1.67,3.7,1.06,3.08,-2.06,0.1,-1.33,0.65,-4.37,-2.27
2018-01-25,426900,002095,14.57,13.81,3.17,5.95,1.75,5.95,4.13,0,-3.35,-3.99,-7.47,-1.97,-3.65,-7.47,-1.85,-0.51,3.16,5.87,-4.29,-0.61,-1.35,1.99,2.29,5.75,-0.76,3.05,1.77,5.22,-1.27,2.53
2018-01-25,210400,603363,6.96,5.2,10.88,13.65,2.98,13.43,10.15,-0.2,4.55,2.82,-3.23,9.98,6.8,-3.04,-9.98,-9.98,2.5,8.86,-7.83,-3.92,-4.97,1.29,8.15,15.27,4.89,9.35,-2.64,3.77,-5.58,-1.57
2018-01-25,179200,603676,11.37,11.37,3.05,10.86,2.61,9.83,7.04,-0.93,-1.23,-1.23,-4.97,5.36,2.68,-4.07,-2.04,0.35,-0.58,2.91,-4.52,-2.87,-0.65,0,-1.68,-1.04,-5.51,-3.89,-1.34,-0.7,-5.18,-3.55
2018-01-25,322400,600903,7.75,7.65,3.4,14.67,3.02,11.69,8.41,-2.6,2.18,2.08,-6.95,6.7,3.57,-4.47,-9.21,-9.21,-9.04,-4.54,-3.99,0.93,1.57,6.42,1.68,6.53,-3.89,1.04,-7.68,-3.27,-12.74,-8.27
2018-01-26,139700,000881,9.48,9.48,0.09,4.4,0,2.49,2.49,-1.83,0.47,0.47,-4.08,0.14,0.14,-2.29,-2.49,-0.95,-1.54,0.29,-1.34,-0.3,0.45,1.19,-0.15,0.59,-1.92,-0.89,-1.1,-0.37,-2.86,-1.83
2018-01-26,118400,600367,6.96,6.96,1.3,4.95,3.69,4.32,0.6,-0.6,2.88,2.88,-2.79,2.03,-1.6,-2.2,-3.03,-0.52,-2.51,0.09,-0.62,-0.35,-0.44,1.15,-2.52,-0.96,-2.69,-2.43,-3.03,-1.47,-3.2,-2.94
2018-01-26,59600,002400,10.99,10.58,1.35,4.14,3.25,3.6,0.34,-0.51,-0.55,-0.92,-2.68,1.34,-1.85,-2.18,-2.57,-0.69,0.69,2.06,-4.26,0.34,-2.9,1.02,-1.55,2.42,-2.94,1.73,-2.23,1.72,-3.6,1.03
2018-01-26,81300,600693,9.13,7.82,1.16,4.36,0,3.83,3.83,-0.51,2.03,0.81,-4.18,0,0,-3.69,-3.7,0.51,-1.28,0.64,-1.42,0,1.42,5.57,-0.51,3.56,-3.3,-1.91,0,4.09,-2.81,-1.4
2018-01-26,56300,600386,10.39,10.18,1.39,5.32,0,4.36,4.36,-0.91,-0.2,-0.39,-3.2,1.95,1.95,-2.31,-4.72,-0.73,-3.63,-0.36,-1.13,-0.19,0.19,0.56,-2.74,-2.38,-4.02,-3.11,-3.45,-3.09,-4.72,-3.81
2018-01-26,89100,600727,8.39,8.39,0.3,5.04,0,3.22,3.22,-1.73,1.48,1.48,-4.15,0.67,0.67,-2.47,-1.15,-0.23,0.69,1.15,-1.37,-0.92,5.15,6.3,6,7.16,-0.58,-0.12,5.76,6.91,-0.81,-0.35
2018-01-26,290800,002895,11.2,9.94,1.17,5.11,3.78,3.97,0.18,-1.08,0.04,-1.1,-5.78,-0.96,-4.57,-4.75,-0.04,0,5.02,7.15,-2.68,0.07,0.48,5.19,5.52,10.47,2.2,5.09,5.52,10.47,2.2,5.09
2018-01-26,98200,601086,12.87,10.96,4.5,9.04,7.89,8.81,0.85,-0.21,-0.9,-2.58,-4.28,4.38,-3.26,-4.07,-0.32,-0.21,4.03,8.17,-1.12,-1.12,9.99,9.99,14.67,14.67,3.08,3.08,14.42,14.42,2.86,2.86
2018-01-29,91000,000158,11.38,10.71,2.37,6.19,2.71,5.82,3.03,-0.35,-0.6,-1.21,-5.93,-0.11,-2.75,-5.6,-3.14,-0.81,-1.51,-0.58,-4.14,-1.18,-3.9,-0.83,-4.58,-1.53,-4.81,-1.88,-5.36,-2.33,-5.59,-2.68
2018-01-29,334100,002809,10.41,9.94,2.11,7.43,0.15,5.42,5.26,-1.88,0.07,-0.36,-4.58,2.51,2.36,-2.75,-3.51,0.03,-2.59,0.28,-8.34,0,-6.79,0,-9.23,-2.62,-10.74,-2.62,-9.2,-2.59,-10.71,-2.59
2018-01-30,169600,600093,15.3,12.02,6.51,13.25,2.91,10.93,7.8,-2.05,-1.82,-4.6,-9.67,2.3,-0.59,-7.78,-7.71,-2.63,-5.46,-1.48,-4.91,1.57,-4.84,3.07,-7.85,-0.2,-7.92,-1.65,-10.28,-2.83,-10.35,-4.24
2018-01-30,48600,000720,9.95,9.95,2.08,5,0,5,5,0,0,0,-5.35,-0.62,-0.62,-5.35,-6.3,-5.43,-5,-1.09,-0.92,-0.23,0.92,7.55,1.38,8.05,-0.46,0.23,-4.13,2.17,-5.87,-5.22
2018-01-30,273800,603655,10.81,10.4,3.3,7.45,4.32,7.05,2.62,-0.37,-0.36,-0.72,-1.42,5.92,1.53,-1.06,-9.53,-3.69,2.88,2.92,-2.24,-0.94,5.5,9.99,11.81,16.56,3.6,4.98,7.68,12.26,-0.22,1.11
2018-01-30,86500,002514,0,0,3.13,7.32,0,7.19,7.19,-0.12,10.05,10.05,-5.2,1.73,1.73,-5.09,-2.44,0,-1.95,1.71,-0.37,0.62,0.12,1.86,-1.83,-0.12,-2.31,-1.34,-1.83,-0.12,-2.31,-1.34
2018-01-31,56200,601968,4.85,3.88,4.8,8.74,3.72,8.33,4.44,-0.37,5.87,4.89,-4.27,4.09,0.36,-3.91,-10.02,-1.67,-10.02,-1.3,-7.2,-2.06,-4.32,-1.85,-12.26,-10,-14.91,-10.19,-13.73,-11.5,-16.33,-11.69
2018-01-31,105300,600838,7.12,7.01,2.82,8,2.66,6.77,4,-1.14,2.82,2.72,-1.52,6.36,3.61,-0.38,-8.66,-3.81,-6.66,-2.95,-10,-1.94,-7.86,-1.33,-10.68,-4.35,-12.76,-4.95,-14.08,-7.99,-16.08,-8.56
2018-01-31,56900,000836,11.57,10.49,3.15,8.27,0.54,8.27,7.69,0,-0.39,-1.35,-8.61,-1.05,-1.58,-8.61,-0.19,1.54,1.35,7.31,-10.06,-3.23,1.33,3.42,1.14,3.22,-10.23,-3.41,2.69,4.81,-8.85,-1.92
2018-01-31,164100,600506,10.21,10.21,1.69,5.4,1.56,4.56,2.96,-0.8,-0.2,-0.2,-1.83,3.47,1.89,-1.04,-5.3,1.66,-1.23,1.66,-6.08,-1.24,-3.35,-0.87,-5.57,-3.15,-8.24,-3.51,-4,-1.54,-6.71,-1.91
2018-01-31,252600,603365,10.84,10.84,3.49,6.95,1.81,6.78,4.88,-0.16,-0.74,-0.74,-2.02,4.79,2.93,-1.86,-3.55,-0.89,1.05,1.69,-9.96,-2.4,-6.76,-2.04,-5.13,-0.33,-8.39,-0.69,-5.97,-1.21,-9.2,-1.57
2018-01-31,107500,002229,11.75,11.4,4.29,8.74,4.28,8.74,4.27,0,-1.23,-1.54,-2.05,6.51,2.14,-2.05,-9.97,-4.46,-9.97,-1.33,-10.02,-7.81,0.63,0.63,-5.17,-5.17,-15.21,-13.12,-9.4,-9.4,-18.99,-17
2018-01-31,69500,600821,10.67,10.49,4.29,7.16,3.46,7.16,3.58,0,-0.47,-0.63,-3.6,3.31,-0.14,-3.6,-9.93,-4.74,-9.93,-3.7,-10.03,-2.14,-8.39,-1.97,-13.37,-7.31,-14.93,-7.47,-17.48,-11.7,-18.96,-11.85
2018-01-31,159600,002016,9.62,8.57,1.69,9.83,1.31,6.02,4.65,-3.47,1.31,0.34,-7.58,1.5,0.19,-4.26,-3.08,2.49,-1.96,7.2,-10.01,-8.54,-4.67,-2.67,-8.81,-6.9,-13.92,-12.52,-6.54,-4.58,-11.78,-10.34
2018-01-31,161500,002544,8.32,8.32,0.98,5.03,0.8,3.62,2.8,-1.34,1.57,1.57,-3.9,0.93,0.12,-2.6,-4.32,-1.21,-2.67,1.59,-1.37,1.37,3.53,4.51,1.99,2.96,-2.83,-0.13,0.76,1.72,-4.01,-1.34
2018-01-31,101900,000505,10.04,8.52,4.3,13.94,3.8,12.22,8.12,-1.5,1.4,0,-3.53,9.91,5.89,-2.06,-9.72,-3.21,-7.01,-1.6,-9.59,-3.02,-7.54,-2.48,-11.18,-6.31,-13.15,-6.83,-14.03,-9.32,-15.93,-9.82
2018-01-31,270600,002192,9.07,8.24,2.52,8.38,3,6.15,3.05,-2.06,1.63,0.85,-5.17,2.77,-0.22,-3.18,-3.78,1.34,-2.86,2.9,-9.98,0.55,-8.17,1.89,-11.98,-2.34,-13.71,-3.62,-10.8,-1.03,-12.56,-2.33
2018-01-31,304000,002805,10.51,8.19,0.62,9.65,0,5.26,5.26,-4,1.66,-0.47,-10,-1.32,-1.32,-6.25,-10,-1.68,-10,-0.07,-7.99,-4.09,-6.59,-1.21,-14.49,-9.56,-15.77,-12.21,-15.93,-11.09,-17.19,-13.68
2018-01-31,535000,601313,9.18,9.18,3.91,9.14,1.6,9.14,7.42,0,0.74,0.74,-4.3,4.45,2.8,-4.3,-4.39,-2.52,-2.38,0.66,3.98,7.94,9.99,9.99,10.13,10.13,4.1,8.06,7.35,7.35,1.48,5.35
